"datetime","nee","temp"
2019-04-21,-2.17523301558739,14.33211875
2019-04-22,-2.08787074459071,12.42118125
2019-04-23,-2.71152624171244,10.1056041666667
2019-04-25,-1.67686628157976,8.29035208333333
2019-04-28,-0.95628074018006,4.8387
2019-04-29,-0.826641285266555,4.90307555555556
2019-05-01,-1.47442016341984,8.5102875
2019-05-05,-1.05818085990347,12.5131979166667
2019-05-06,-1.65193068550547,12.5083458333333
2019-05-07,-1.04010758149198,11.26144375
2019-05-08,-0.336687142492739,8.97671458333333
2019-05-09,-1.01542897404694,9.24083541666667
2019-05-11,-1.16478603379466,9.11383125
2019-05-12,-1.39683676858266,9.37766666666667
2019-05-15,-1.6778392705354,6.64438125
2019-05-16,-1.42296635600787,10.85934375
2019-05-18,-0.365199148519362,11.5119020833333
2019-05-19,-0.313532275714427,13.1927458333333
2019-05-21,1.00354351887023,12.1032875
2019-05-22,-1.35957659127061,11.86461875
2019-05-23,-2.32233636128792,12.8458458333333
2019-05-24,0.0899720365664606,13.1854854166667
2019-05-25,-2.38718490822988,14.68028125
2019-05-26,-1.68841538951853,17.1773125
2019-05-27,-3.19157061630217,16.6296979166667
2019-05-28,-0.96602797473236,7.6369125
2019-06-01,-5.33396496160277,13.1402208333333
2019-06-02,-1.86712274213909,12.0955645833333
2019-06-03,-3.61114351684099,12.3972458333333
2019-06-04,-4.32113702972857,11.5773145833333
2019-06-05,-4.2812839662079,12.554025
2019-06-06,-6.32555124222961,17.3637604166667
2019-06-07,-4.80384051285559,17.2307125
2019-06-08,-4.76146569862317,17.8157625
2019-06-09,-3.55620978756748,17.4813916666667
2019-06-10,-5.20679560848943,20.316945
2019-06-12,-6.90286249466987,16.7670583333333
2019-06-15,-4.65655867669265,17.840175
2019-06-16,-1.07967038141776,18.8559854166667
2019-06-17,-7.79597061569054,18.2507708333333
2019-06-18,-5.8659158770142,17.03419375
2019-06-19,-9.09162567768074,18.0652645833333
2019-06-20,3.87324600827569,16.91944375
2019-06-22,-6.08817457257401,18.2653333333333
2019-06-23,-5.51107677806212,20.6277645833333
2019-06-24,-4.31493642140884,20.4240106382979
2019-07-01,-5.49392918885317,19.9468979166667
2019-07-02,-4.08247404990693,23.1995520833333
2019-07-03,-6.82229826164477,22.9627145833333
2019-07-04,-8.99585123065214,23.1772854166667
2019-07-05,-6.51864450658429,23.98401875
2019-07-06,-2.53870886842295,24.6402125
2019-07-07,-7.40309723778149,19.8484375
2019-07-10,-9.75851567996453,23.1560854166667
2019-07-11,-9.26825207417124,19.9739645833333
2019-07-12,-4.37746440091613,19.94983125
2019-07-13,-3.69830647999456,22.5712104166667
2019-07-14,-5.93188411082636,21.3964041666667
2019-07-15,-6.92666434302921,20.2376
2019-07-16,-6.0379259061687,20.4758270833333
2019-07-17,-3.83350117807414,22.4420979166667
2019-07-18,-7.15894059846965,21.6635833333333
2019-07-19,-8.98815757708618,22.1088541666667
2019-07-20,-7.18766785724232,27.4245979166667
2019-07-21,-6.35362563198039,27.0809645833333
2019-07-24,-10.1527496450438,19.30569375
2019-07-25,-9.62118305244637,18.9571625
2019-07-26,-9.35467290853972,20.5147645833333
2019-07-27,-6.79351909797576,21.34694375
2019-07-28,-3.61621543849692,22.4647958333333
2019-07-29,-5.54183180163783,23.1545333333333
2019-07-30,-6.48293186743172,24.2517208333333
2019-07-31,-3.67563735118126,21.5265583333333
2019-08-01,-5.10788100628384,20.6211333333333
2019-08-02,-6.45887246832179,19.9000229166667
2019-08-03,-8.35177139552681,20.0950104166667
2019-08-04,-6.55133805981262,20.8178104166667
2019-08-07,-6.38961869224294,21.1945354166667
2019-08-08,-0.907446281704219,20.50633125
2019-08-09,-2.28949017034662,20.93325
2019-08-10,-7.9166923986794,16.22845625
2019-08-11,-6.7531108975886,16.8783354166667
2019-08-12,-5.48449839312016,21.11235625
2019-08-13,-4.2631147257953,22.0070770833333
2019-08-14,-5.58743571032956,18.6610666666667
2019-08-15,-8.25336262042097,19.0753
2019-08-16,-3.6225200931037,18.3841708333333
2019-08-17,0.0218334689154947,18.9237854166667
2019-08-18,-5.39704015761804,20.4256166666667
2019-08-19,-3.0036828724012,22.95300625
2019-08-20,-0.962205200217387,23.2705958333333
2019-08-21,-1.2293605910479,17.1274208333333
2019-08-22,-7.34751997767474,20.4786541666667
2019-08-23,-5.53535927949349,18.498325
2019-08-24,-4.5147170546388,16.80525
2019-08-25,-6.77953506861401,16.2356666666667
2019-09-14,0.145865910487765,11.0583020833333
2019-09-15,-6.04091120021169,17.0753854166667
2019-09-16,-2.59328423544167,14.28744375
2019-09-19,-5.86385905892732,10.3211333333333
2019-09-20,-5.27586310621926,15.4988708333333
2019-09-21,-2.33918111271295,21.3167125
2019-09-22,-3.94824609235079,19.6946125
2019-09-23,-0.0341422562875785,24.8924104166667
2019-09-24,-0.781546620330184,17.8092625
2019-09-25,-3.12390973264046,14.1616270833333
2019-09-26,-1.94493680204251,12.707725
2019-09-27,-3.07053742191408,14.63553125
2019-09-28,-3.70312561714905,14.3241479166667
2019-09-29,-1.00714394509381,15.58188125
2019-09-30,-5.11868309116806,8.37395531914894
2019-10-02,-1.05095586993931,14.63111875
2019-10-03,-3.29622836621629,7.3717375
2019-10-04,-1.47634634923947,6.65140625
2019-10-05,-1.41983248460781,6.8807375
2019-10-08,-1.98400172373669,12.0036479166667
2019-10-09,-2.24478534806262,8.44577708333333
2019-10-10,-2.44658171367323,10.3267291666667
2019-10-11,-0.665188292689651,11.4569354166667
2019-10-12,3.36387444716998,11.4983125
2019-10-13,-0.508585611782388,12.5491916666667
2019-10-14,-0.310726449297274,9.39122291666667
2019-10-15,1.65007469541478,9.68376739130435
2019-10-16,-0.42583201917551,6.41364791666667
2019-10-18,0.673080779519396,7.434125
2019-10-19,0.452775469790797,6.81011875
2019-10-20,-0.485645053285183,4.63532291666667
2019-10-21,-0.0168848578954271,9.04999166666667
2019-10-30,1.0598340444248,10.0411
2019-11-01,2.8488994054561,12.5282729166667
2019-11-02,1.26893110914747,3.17693333333333
2019-11-03,-1.07240219766105,3.4208125
2019-11-04,-0.775304104310504,3.67409791666667
2019-11-05,2.13280918920531,4.5474125
2019-11-06,0.0736567880937677,5.12770208333333
2019-11-07,0.637061383718517,1.35025625
2019-11-08,1.52826712909587,-2.83550833333333
2019-11-09,0.586392080109224,-2.75106458333333
2019-11-10,0.186331401395556,0.890147916666667
2019-11-11,0.921679140110588,2.70515416666667
2019-11-13,0.890155861542765,-10.7397104166667
2019-11-15,0.494438099215344,-1.24859375
2019-11-16,0.80265974041433,-6.31190208333333
2019-11-17,0.186798157845683,-7.30063958333333
2019-11-18,1.0685145560734,-1.82418125
2019-11-21,-0.10952282833069,2.1182625
2019-11-22,2.38960223417268,0.726327083333333
2019-11-23,0.58962850047991,-1.45417708333333
2019-11-29,0.930692911488596,-2.47502708333333
2019-11-30,0.673995090864813,-7.8958125
2019-12-01,0.524054618139325,-6.19547083333333
2019-12-02,0.616945739131016,-2.68894791666667
2019-12-03,0.740470690655979,-2.30404583333333
2019-12-04,0.867041923661063,-1.17972708333333
2019-12-07,0.631479752876448,-5.47802083333333
2019-12-08,0.792055790088192,-6.44555
2019-12-09,1.1009544118448,1.00159791666667
2019-12-11,0.927450036160832,-1.72583958333333
2019-12-12,0.661060232463902,-5.49904791666667
2019-12-13,1.02343253072674,-6.081575
2019-12-15,0.959369996350987,4.03795416666667
2019-12-16,0.66719963731343,-5.90016595744681
2019-12-17,0.778966654493667,-5.63866041666667
2019-12-18,0.538799878112081,-4.06498125
2019-12-19,1.02758627323564,-12.7616541666667
2019-12-20,0.495408763408049,-11.0162458333333
2019-12-21,0.507177154829842,-7.87998125
2019-12-23,0.793599112139943,2.92356041666667
2019-12-24,1.07779440601963,1.52315208333333
2019-12-25,0.448002461011823,-2.95420833333333
2019-12-28,0.739397392042231,4.43538333333333
2019-12-29,0.601447172230358,0.783360416666667
2019-12-30,0.736024112392068,-3.95375416666667
2019-12-31,0.36684210462353,-2.11229375
2020-01-02,0.501337288433191,-0.153589583333333
2020-01-03,0.201452485324335,1.2564875
2020-01-09,0.490895307733811,-9.13587708333333
2020-01-10,0.484142916564181,-5.27215625
2020-01-11,0.0184617785642686,7.11204375
2020-01-13,0.656776881060681,-5.13514583333333
2020-01-15,0.521047548297784,-0.175616666666667
2020-01-16,0.729545089351888,-1.1410125
2020-01-17,0.833378684098528,-13.3139354166667
2020-01-18,0.951134962805556,-12.45506875
2020-01-19,0.607057342434997,-8.56605625
2020-01-20,0.632336636810158,-10.8779770833333
2020-01-21,0.739567527232017,-9.5569625
2020-01-22,0.791616407622231,-6.2952
2020-01-23,0.356095650596769,-2.05708333333333
2020-01-24,0.560035481073315,0.734091666666667
2020-01-25,1.15378837213013,-0.265008333333333
2020-01-27,0.795773501678329,2.59744791666667
2020-01-28,0.627730863187252,-0.591489583333333
2020-01-29,0.733954215993812,-4.62277083333333
2020-01-30,0.359900125294079,-7.3621375
2020-02-01,0.251756806418543,-0.563175
2020-02-02,0.671336034401716,-0.640202083333333
2020-02-03,1.42328822151451,-0.459879166666667
2020-02-04,0.793905647742191,0.0914625
2020-02-05,0.84299447726852,-1.38831458333333
2020-02-09,0.67644549692484,-12.014625
2020-02-10,0.629128851867412,-3.39769791666667
2020-02-11,0.956986297846943,-1.66129583333333
2020-02-12,0.667929271602028,-0.273947916666667
2020-02-13,0.768638884812241,-0.38271875
2020-02-14,0.819547909746415,-10.5288541666667
2020-02-15,0.449696444121324,-14.5212666666667
2020-02-16,0.416406749619881,-6.75391458333333
2020-02-17,0.498417527854886,-1.90796875
2020-02-18,0.661730894190848,-9.56677291666667
2020-02-19,0.818273827067895,-2.33379166666667
2020-02-20,0.462943568668869,-9.73937727272727
2020-02-21,0.48918194898836,-9.56782916666667
2020-02-22,0.412924052224946,-2.0897
2020-02-23,0.696873953750709,1.65002291666667
2020-02-25,1.729096508864,5.00557083333333
2020-02-28,0.745533830680996,-4.28344791666667
2020-02-29,0.587046194791789,-5.7382
2020-03-01,0.573066325635801,-8.75471875
2020-03-05,0.665666073706391,2.6247875
2020-03-06,0.553713978447749,-0.460102083333333
2020-03-07,0.742879258119555,-1.70796458333333
2020-03-08,0.645929790875693,0.7568
2020-03-09,1.68255090744484,8.09938333333333
2020-03-10,0.158882672594713,6.03928541666667
2020-03-11,-1.20468966189378,3.36264782608696
2020-03-12,0.0127696727544003,-0.4181375
2020-03-14,0.276979332245163,3.54353541666667
2020-03-15,0.55340411563139,-1.12799375
2020-03-16,0.619495144135033,-4.88347045454545
2020-03-17,0.627991659735696,-2.074325
2020-03-18,0.417934654521434,3.8150875
2020-03-21,0.507769144080347,2.30318333333333
2020-03-22,0.587896559951104,-3.99421458333333
2020-03-23,0.810870851424959,-3.74855208333333
2020-03-24,-0.0103612432666067,0.446339583333333
2020-03-25,0.17679555516429,0.190839583333333
2020-03-26,-0.0151434279042059,2.86825
2020-03-27,-0.460130763758913,5.41460625
2020-03-28,-0.568660261816605,5.4025875
2020-03-31,-1.12585323982097,1.80287291666667
2020-04-01,-0.278875686722739,1.75639375
2020-04-02,-0.247571676562129,3.05527916666667
2020-04-04,-1.99520204912963,6.46162291666667
2020-04-05,-1.00762255222578,6.35302916666667
2020-04-06,-0.560563697617328,7.01598541666667
2020-04-07,-0.81378980272941,7.4394125
2020-04-08,-0.816220173615064,5.9715625
2020-04-10,-0.38534825316982,1.32813541666667
2020-04-11,-0.699665531402171,1.61975625
2020-04-12,-1.25414004403592,3.95774791666667
2020-04-14,-0.633458074310092,8.25516666666667
2020-04-15,-1.13805327649268,3.7987875
2020-04-16,-0.474228273775451,0.778775
2020-04-17,-0.682257572501573,1.30907916666667
2020-04-18,-0.671999422010271,1.99079791666667
2020-04-19,-1.10428512184498,5.8966125
2020-04-20,-0.272288866515819,6.46702083333333
2020-04-22,0.255289593913556,-0.86981875
2020-04-23,0.408288399388577,1.31700833333333
2020-04-25,-1.64859419475617,9.31375625
2020-04-26,-0.755724725770915,7.07861666666667
2020-04-28,-1.3269715466813,5.172475
2020-04-29,-1.28347944615544,7.83787708333333
2020-05-02,0.133141076977915,11.0457333333333
2020-05-03,-0.739325641442709,13.0247958333333
2020-05-04,-0.558824064814664,11.3681854166667
2020-05-05,-0.733175972557426,4.97523125
2020-05-06,-1.54294022357331,6.58703125
2020-05-07,-0.84439794025186,9.59592708333333
2020-05-08,-0.999186460491622,6.87726458333333
2020-05-10,-0.591319449197921,3.02593541666667
2020-05-11,-0.315496636677283,7.26826666666667
2020-05-12,-0.425586928196699,4.83587708333333
2020-05-13,-0.678899148111874,5.4516625
2020-05-14,-0.393719729430542,11.3102375
2020-05-15,-0.0146112470692022,12.6598479166667
2020-05-16,0.357417603403146,11.7401770833333
2020-05-17,-0.174275948097821,12.5791583333333
2020-05-18,-1.21087462644062,14.7687875
2020-05-19,-2.07450902898456,12.8383958333333
2020-05-20,-0.969470799149287,13.5056395833333
2020-05-21,-1.94921532529258,17.7879708333333
2020-05-22,-0.755421321949521,21.9252229166667
2020-05-23,-4.38212382263364,18.1639145833333
2020-05-24,-5.5210343125536,11.2834083333333
2020-05-25,-4.91362144240851,11.9023729166667
2020-05-26,-4.13742105399483,19.9051958333333
2020-05-27,-3.69895165308316,23.8280666666667
2020-05-28,-4.79940597749774,22.3402375
2020-05-29,-2.54881633128433,24.1618104166667
2020-05-30,-4.5755481440078,20.1241416666667
2020-05-31,-4.46116392527216,10.6799479166667
2020-06-01,-6.17807807565609,7.83127083333333
2020-06-02,-7.14057696274071,10.3406104166667
2020-06-03,-4.34016497439458,13.58296875
2020-06-04,-6.02570005280457,18.70013125
2020-06-05,-4.98645023531148,21.0374979166667
2020-06-06,-4.72740044646614,20.1241041666667
2020-06-07,-5.80740165865188,14.8015375
2020-06-08,-6.65797188575994,14.8549729166667
2020-06-09,-6.60877376650093,15.9773416666667
2020-06-10,-8.50463923558856,14.8720958333333
2020-06-11,-4.66802860211404,14.84955
2020-06-12,-3.96242391985645,20.0919895833333
2020-06-13,-7.40751773516871,13.1681395833333
2020-06-14,-9.37686561779267,12.3701541666667
2020-06-15,-10.336961761145,15.44449375
2020-06-16,-3.83336439637775,17.0942755555556
2020-06-17,-5.37193470275428,20.1292291666667
2020-06-18,-4.02646960954808,23.1920145833333
2020-06-19,-4.76588745939263,24.6785354166667
2020-06-20,-3.61931190884461,25.6425958333333
2020-06-21,-8.42086855530867,23.723825
2020-06-22,-4.41751712637122,21.8605229166667
2020-06-23,-2.64471398654237,23.7409166666667
2020-06-24,-3.08727199772505,22.57176875
2020-06-25,-8.05542200695068,20.2183520833333
2020-06-26,-8.74715462524979,19.7972375
2020-06-27,-8.19942044857862,19.9082270833333
2020-06-28,-3.7932526138918,19.2792270833333
2020-07-03,0.986825988095235,21.1951604166667
2020-07-04,-5.27171243502182,21.0107125
2020-07-05,-8.08545858506278,20.1753291666667
2020-07-06,-2.70173489734739,20.7280333333333
2020-07-10,-8.57213382968074,23.9145666666667
2020-07-12,-5.55247329002463,24.0416041666667
2020-07-13,-5.88575606839605,21.6415145833333
2020-07-14,-2.99438595396499,17.6176666666667
2020-07-15,-9.03774046122674,17.7211479166667
2020-07-16,-4.64047542864705,17.5231854166667
2020-07-17,-1.05659419176337,15.56895
2020-07-18,-6.45421455650815,21.88546875
2020-07-19,-7.52464716353366,24.7075375
2020-07-20,8.53609563279923,27.661047826087
2020-07-24,-3.27528505777018,22.0820625
2020-07-25,-6.4002192477295,21.5760770833333
2020-07-26,-5.51482137753882,23.1639625
2020-07-27,-2.35787019514405,27.5299708333333
2020-07-30,-3.81450286938904,23.34738125
2020-07-31,-6.23392776141566,21.83295625
2020-08-01,-6.77065107829826,21.6903145833333
2020-08-02,-6.29054084258903,20.6507833333333
2020-08-03,-4.68264294831092,22.5397708333333
2020-08-04,1.4453249710287,19.142225
2020-08-08,-6.51442555550763,20.2202708333333
2020-08-09,-9.78763354006984,22.0491354166667
2020-08-11,-7.2436182544817,24.5760333333333
2020-08-12,-6.40038243304631,25.5674854166667
2020-08-13,-8.80632541722529,22.2346333333333
2020-08-14,-8.16521018586225,21.51735
2020-08-15,-6.70962755718651,18.0665416666667
2020-08-16,-9.38071365554986,16.86799375
2020-08-19,-11.4990967794934,16.9129479166667
2020-08-20,-7.95764438179175,16.33355625
2020-08-21,-6.47496694994836,18.0161875
2020-08-22,-5.74519139205265,18.83245
2020-08-23,-7.65238143942013,18.1426666666667
2020-08-24,-4.07557253098717,21.5794166666667
2020-08-25,0.165721846785551,20.5682395833333
2020-08-26,-3.44952184418191,15.3907083333333
2020-12-08,0.615911952173031,-4.7664625
2020-12-09,0.740645247387959,-4.08621041666667
2020-12-10,0.566711316579713,-0.267033333333333
2020-12-14,0.619444303395251,0.940147916666667
2020-12-16,0.599465759674675,-11.0018208333333
2020-12-17,0.656838953732081,-8.55276458333333
2020-12-18,0.388701706103104,-6.30309791666667
2020-12-20,0.704664740821296,-5.6754625
2020-12-21,0.519606213175604,-2.7783875
2020-12-31,1.04505190632914,1.97799375
2021-01-01,0.362833010823909,-1.83497916666667
2021-01-02,0.722412207431329,-2.24031875
2021-01-03,0.90974880690686,-4.62063541666667
2021-01-08,0.843609781150397,-4.07417708333333
2021-01-09,0.504287527604078,-4.50532916666667
2021-01-10,0.381976433292569,-3.09725625
2021-01-11,0.523792283182052,-4.23141041666667
2021-01-12,0.0453350658161147,-2.92292291666667
2021-01-18,0.701950764335349,-0.784485416666667
2021-01-19,0.671347298896578,-5.76145833333333
2021-01-23,0.616099330256453,-7.93179375
2021-01-24,0.646457596003786,-11.7634354166667
2021-01-25,0.553994879503091,-8.26954791666667
2021-01-26,0.55874413829925,-4.64763958333333
2021-01-27,0.436419349807121,-3.05453125
2021-01-28,0.543387500049701,-3.48363958333333
2021-01-29,0.494971576858814,-13.61009375
2021-01-30,0.414086759422969,-14.3988833333333
2021-01-31,0.269151681883458,-12.1491854166667
2021-02-02,0.40980734463994,-2.11194166666667
2021-02-03,0.303924238143992,-1.84930833333333
2021-02-04,0.375838043804281,-1.43337446808511
2021-02-06,0.930175535510595,-2.94223541666667
2021-02-07,0.687945992895372,-6.5103375
2021-02-08,0.536359744577952,-7.62475833333333
2021-02-09,0.205683937327466,-11.06115
2021-02-10,0.394260650801041,-7.95077291666667
2021-02-11,0.336030273288295,-9.21336041666667
2021-02-12,0.600791029768065,-11.31375625
2021-02-13,0.410159357601495,-8.09170416666667
2021-02-14,0.949996617168384,-6.23511458333333
2021-02-15,0.638395792593574,-5.11045
2021-02-16,0.433361906445735,-3.84440208333333
2021-02-17,0.496123265388237,-7.05602708333333
2021-02-19,0.592120677724952,-6.12200833333333
2021-02-20,0.543385724119836,-5.85331666666667
2021-02-21,0.387098413838562,-6.26625625
2021-02-22,0.871646065048051,-7.91876875
2021-02-23,0.971463104040526,-0.08303125
2021-02-24,0.701375984382384,3.21885833333333
2021-02-25,0.890533971816991,0.767004166666667
2021-02-26,0.552521724425996,-5.31622291666667
2021-02-27,0.41692339049604,-6.68825208333333
2021-02-28,0.694721862740517,3.58357083333333
2021-03-02,0.67594824385963,-12.0603555555556
2021-03-03,0.445084894913602,-4.24502083333333
2021-03-05,0.457685280577879,-10.29541875
2021-03-08,0.545475039365437,-3.51272916666667
2021-03-09,0.966816796528728,-0.0645270833333333
2021-03-10,0.902661524726808,3.26203541666667
2021-03-11,1.22358219444696,6.17853125
2021-03-12,0.958785886474485,12.10470625
2021-03-13,0.699352001022544,-1.35067708333333
2021-03-14,0.788108741595718,-3.08989375
2021-03-15,0.58982637447596,-12.72244375
2021-03-16,0.386774624591118,-6.4746875
2021-03-17,1.10062836179507,1.93924375
2021-03-19,0.647468683491803,-3.54139375
2021-03-20,0.594964182712686,2.5232875
2021-03-21,0.953335961441047,8.28968125
2021-03-22,0.439906481605799,7.59369791666667
2021-03-23,-0.0510719385988669,8.15804791666667
2021-03-24,-0.374084358665279,7.33964583333333
2021-03-27,-0.753442463036137,6.31089166666667
2021-03-29,-0.649528462141034,2.32502708333333
2021-03-30,-0.56779424783142,4.26172291666667
2021-03-31,-0.175579541507994,7.20319375
2021-04-02,0.604601346470656,-3.978075
2021-04-03,-0.018510025530593,-1.10014375
2021-04-04,-0.438736875480427,5.33204791666667
2021-04-05,0.232024670728137,4.50948125
2021-04-06,-0.426364375390019,6.866525
2021-04-07,-0.578866240184821,10.65484375
2021-04-08,-0.511709703345767,13.5188895833333
2021-04-10,-0.2947014115526,14.58854375
2021-04-11,-1.56003635783748,10.5354770833333
2021-04-12,-0.745595113039873,8.44099166666667
2021-04-13,-1.23128245016406,10.8006104166667
2021-04-14,-1.17030011513407,10.80935
2021-04-18,-1.65137683711078,5.20033333333333
2021-04-19,-1.46868709934557,7.51663541666667
2021-04-20,-1.39434128639339,8.08120833333333
2021-04-21,0.494974906485181,6.51146875
2021-04-22,0.672284371284342,-1.764175
2021-04-23,-0.67198930755521,5.04304166666667
2021-04-24,-0.544777637133904,12.7250354166667
2021-04-25,-0.804863143697603,10.0411375
2021-04-26,0.288692573458011,3.14970208333333
2021-04-27,-0.574460796016419,7.87268510638298
2021-04-28,-1.39026892214679,11.5816
2021-05-01,-0.386501493497108,5.65238541666667
2021-05-02,-0.851544219105906,10.48965
2021-05-03,0.174037606558676,11.4253916666667
2021-05-04,-0.112947232124922,10.5594208333333
2021-05-06,-0.894794222959399,9.06522708333333
2021-05-07,-1.58779904565625,8.49279791666667
2021-05-08,-1.81263421368908,8.39863125
2021-05-09,-0.531682239282061,11.0670604166667
2021-05-10,-0.980754285182456,11.4907666666667
2021-05-11,-0.470573576290836,9.66961041666667
2021-05-12,-0.973155919355619,8.36523541666667
2021-05-13,-1.64882782783262,11.73365625
2021-05-14,-0.798608262729645,15.7809854166667
2021-05-17,-2.54269837394905,15.1197583333333
2021-05-18,-3.89415706698073,16.6290125
2021-05-19,-4.28037200003901,19.2218625
2021-05-20,-5.92030404904639,18.33663125
2021-05-21,-2.71318480941442,19.5445479166667
2021-05-22,-3.03096227409624,21.2110291666667
2021-05-23,-2.39418032957702,20.0710020833333
2021-05-24,-5.62118149988962,13.0926145833333
2021-05-25,-4.11562536104649,16.3256333333333
2021-05-26,-0.468791267033494,25.0284333333333
2021-05-27,-4.96499324343298,18.13595
2021-05-28,-5.14987467935961,8.8982125
2021-05-29,-5.59757460060157,7.87126458333333
2021-05-30,-4.36860303635905,7.66413958333333
2021-06-01,-5.99155636098201,15.4508625
2021-06-02,-8.47800768905861,17.7054020833333
2021-06-05,-8.0743361598093,21.4151645833333
2021-06-06,-2.71281376088985,25.5188791666667
2021-06-07,-4.09798657245785,27.1124333333333
2021-06-08,-3.2819048167346,27.0262979166667
2021-06-09,-8.72537946914398,23.65785625
2021-06-10,-4.52721647632972,19.0207604166667
2021-06-12,-8.55284622259643,15.55736875
2021-06-13,-6.74971476742457,19.6780145833333
2021-06-14,-6.91407711481663,15.44048125
2021-06-16,-7.81211015032145,15.6235770833333
2021-06-17,-8.06462381042357,15.67380625
2021-06-18,-8.20749765908643,17.55891875
2021-06-19,-8.27124893708773,21.2531708333333
2021-06-20,-6.40529075751818,21.3058479166667
2021-06-21,-6.4221051435525,21.8236173913043
2021-06-22,-5.54769967227677,19.5507791666667
2021-06-23,-7.36549195729466,14.8478416666667
2021-06-24,-6.38021035760707,15.2657291666667
2021-06-25,-9.99810128005039,15.1657958333333
2021-06-26,-6.76312539973039,19.1967020833333
2021-06-27,-3.16453319888227,26.59743125
2021-06-28,-0.254067191946631,28.1640541666667
2021-06-29,-4.11655721425264,27.49385
2021-06-30,-1.07350684621885,25.13789375
2021-07-06,-6.96218942774758,20.3237645833333
2021-07-07,-5.14754856293616,22.0156041666667
2021-07-08,-0.498040989269661,15.0682916666667
2021-07-10,-5.96437283719147,19.8129354166667
2021-07-11,-10.0244094224586,19.2674291666667
2021-07-12,-9.15992802711338,20.0579708333333
2021-07-13,-2.57939467135282,18.1694666666667
2021-07-15,-5.67121176247176,22.7920145833333
2021-07-16,-7.89092341190791,22.8605854166667
2021-07-17,0.704093881613037,19.4661666666667
2021-07-19,-3.53823560809442,18.4138708333333
2021-07-20,-9.67554877965686,20.6948083333333
2021-07-21,-3.63575374100598,19.0749813953488
2021-07-22,-5.82623438876699,18.6508125
2021-07-23,-7.06157560279694,18.9285916666667
2021-07-24,-6.73754356948246,17.3618083333333
2021-07-26,-10.125403574007,20.8755604166667
2021-07-27,-7.86872128360994,20.50756875
2021-07-28,-4.07119361685316,17.2575083333333
2021-07-29,-5.41311652832604,15.0516854166667
2021-07-30,-8.50106114710037,16.7140333333333
2021-07-31,-4.81715194806762,15.6050541666667
2021-08-01,-8.936844354855,15.9728645833333
2021-08-02,-10.520012935339,16.8430625
2021-08-04,-9.44203232752426,18.4117625
2021-08-05,-6.94665361825017,17.6904708333333
2021-08-06,-6.36049333119029,21.55631875
2021-08-07,-8.28266272891484,21.0652145833333
2021-08-08,-2.52474437027605,22.2264979166667
2021-08-09,-1.50321144544221,20.5821895833333
2021-08-10,-2.94335904110993,21.1080645833333
2021-08-11,-2.54782809274943,23.10015
2021-08-12,-1.15786690005936,25.2881875
2021-08-13,-2.30382315622589,26.77015
2021-08-14,-5.17291916500211,23.1943770833333
2021-08-15,-5.564236129258,19.09335625
2021-08-16,-5.96787725388218,17.10585
