"site_id","datetime","variable","observation"
"konz",2019-01-31,"nee",0.0849496689844518
"konz",2019-01-31,"temp",-9.45018333333333
"konz",2019-01-31,"vpd",0.124624885593835
"konz",2019-01-31,"sw",143.300416666667
"konz",2019-02-01,"nee",0.0044698512060923
"konz",2019-02-01,"temp",2.74138085106383
"konz",2019-02-01,"vpd",0.326488770135514
"konz",2019-02-01,"sw",153.262340425532
"konz",2019-02-02,"nee",0.500953006972374
"konz",2019-02-02,"temp",8.76295625
"konz",2019-02-02,"vpd",0.136687007797025
"konz",2019-02-02,"sw",77.1977083333333
"konz",2019-02-03,"nee",0.690120732172068
"konz",2019-02-03,"temp",14.1486833333333
"konz",2019-02-03,"vpd",0.363683082759869
"konz",2019-02-03,"sw",119.306041666667
"konz",2019-02-04,"nee",0.878204709007006
"konz",2019-02-04,"temp",2.76479375
"konz",2019-02-04,"vpd",0.156772547067348
"konz",2019-02-04,"sw",144.691041666667
"konz",2019-02-05,"nee",0.235804078015531
"konz",2019-02-05,"temp",-8.03874166666667
"konz",2019-02-05,"vpd",0.0374658873665438
"konz",2019-02-05,"sw",34.598125
"konz",2019-02-06,"nee",0.0671267847724755
"konz",2019-02-06,"temp",-7.78190416666667
"konz",2019-02-06,"vpd",0.00510783596467642
"konz",2019-02-06,"sw",19.376875
"konz",2019-02-07,"nee",0.0671267847724755
"konz",2019-02-07,"temp",-10.92583125
"konz",2019-02-07,"vpd",0.0375232938848854
"konz",2019-02-07,"sw",176.177083333333
"konz",2019-02-08,"nee",0.0671267847724755
"konz",2019-02-08,"temp",-11.7050604166667
"konz",2019-02-08,"vpd",0.102242803845607
"konz",2019-02-08,"sw",185.24125
"konz",2019-02-09,"nee",0.114228448163561
"konz",2019-02-09,"temp",-6.82338333333333
"konz",2019-02-09,"vpd",0.117237646050426
"konz",2019-02-09,"sw",126.18625
"konz",2019-02-10,"nee",0.160301081629794
"konz",2019-02-10,"temp",0.0118
"konz",2019-02-10,"vpd",0.0852917814695996
"konz",2019-02-10,"sw",35.470625
"konz",2019-02-11,"nee",0.246543842118295
"konz",2019-02-11,"temp",0.220102083333333
"konz",2019-02-11,"vpd",0.00668834209723976
"konz",2019-02-11,"sw",17.66
"konz",2019-02-12,"nee",0.246543842118295
"konz",2019-02-12,"temp",-1.67431041666667
"konz",2019-02-12,"vpd",0.116300784181139
"konz",2019-02-12,"sw",176.385625
"konz",2019-02-13,"nee",0.246543842118295
"konz",2019-02-13,"temp",3.48613125
"konz",2019-02-13,"vpd",0.32435122797273
"konz",2019-02-13,"sw",127.151666666667
"konz",2019-02-14,"nee",0.296006928282237
"konz",2019-02-14,"temp",5.37510625
"konz",2019-02-14,"vpd",0.343994035159692
"konz",2019-02-14,"sw",177.626875
"konz",2019-02-15,"nee",0.215253946844937
"konz",2019-02-15,"temp",-9.00085208333333
"konz",2019-02-15,"vpd",0.0633181686198743
"konz",2019-02-15,"sw",40.4208333333333
"konz",2019-02-16,"nee",0.205059888524128
"konz",2019-02-16,"temp",-9.81548333333333
"konz",2019-02-16,"vpd",0.0358277966425951
"konz",2019-02-16,"sw",96.2247916666667
"konz",2019-02-17,"nee",0.205059888524128
"konz",2019-02-17,"temp",-6.64355625
"konz",2019-02-17,"vpd",0.0383906046695261
"konz",2019-02-17,"sw",152.376458333333
"konz",2019-02-18,"nee",0.205059888524128
"konz",2019-02-18,"temp",-9.38499583333333
"konz",2019-02-18,"vpd",0.0482882018751964
"konz",2019-02-18,"sw",152.509583333333
"konz",2019-02-19,"nee",0.205059888524128
"konz",2019-02-19,"temp",-7.13140833333333
"konz",2019-02-19,"vpd",0.0434960442868753
"konz",2019-02-19,"sw",66.6452083333333
"konz",2019-02-20,"nee",0.23197269539823
"konz",2019-02-20,"temp",-2.48352083333333
"konz",2019-02-20,"vpd",0.083791212655496
"konz",2019-02-20,"sw",183.759166666667
"konz",2019-02-21,"nee",0.23197269539823
"konz",2019-02-21,"temp",-1.23194375
"konz",2019-02-21,"vpd",0.152894115909556
"konz",2019-02-21,"sw",136.948958333333
"konz",2019-02-22,"nee",0.23197269539823
"konz",2019-02-22,"temp",-0.488814583333333
"konz",2019-02-22,"vpd",0.131244634860145
"konz",2019-02-22,"sw",128.243125
"konz",2019-02-23,"nee",0.23197269539823
"konz",2019-02-23,"temp",0.542277083333333
"konz",2019-02-23,"vpd",0.0053342801423565
"konz",2019-02-23,"sw",20.9108333333333
"konz",2019-02-24,"nee",0.23197269539823
"konz",2019-02-24,"temp",-4.06139791666667
"konz",2019-02-24,"vpd",0.109923374040877
"konz",2019-02-24,"sw",208.785625
"konz",2019-02-25,"nee",0.110141801833298
"konz",2019-02-25,"temp",-6.79002916666667
"konz",2019-02-25,"vpd",0.0799134061703453
"konz",2019-02-25,"sw",212.874583333333
"konz",2019-02-26,"nee",0.110141801833298
"konz",2019-02-26,"temp",-9.80774791666667
"konz",2019-02-26,"vpd",0.0367136647315827
"konz",2019-02-26,"sw",69.1110416666667
"konz",2019-02-27,"nee",0.0548736072764879
"konz",2019-02-27,"temp",-9.62809583333333
"konz",2019-02-27,"vpd",0.0173821338497204
"konz",2019-02-27,"sw",120.493125
"konz",2019-02-28,"nee",0.0548736072764879
"konz",2019-02-28,"temp",-10.0861458333333
"konz",2019-02-28,"vpd",0.0945352168578923
"konz",2019-02-28,"sw",142.62375
"konz",2019-03-01,"nee",0.0548736072764879
"konz",2019-03-01,"temp",-4.662475
"konz",2019-03-01,"vpd",0.14252024261963
"konz",2019-03-01,"sw",158.8
"konz",2019-03-02,"nee",0.0548736072764879
"konz",2019-03-02,"temp",-4.40219375
"konz",2019-03-02,"vpd",0.111910071276052
"konz",2019-03-02,"sw",193.754791666667
"konz",2019-03-03,"nee",0.0548736072764879
"konz",2019-03-03,"temp",-12.2443458333333
"konz",2019-03-03,"vpd",0.043772568399681
"konz",2019-03-03,"sw",237.576458333333
"konz",2019-03-04,"nee",0.0548736072764879
"konz",2019-03-04,"temp",-15.5879666666667
"konz",2019-03-04,"vpd",0.0604620975116969
"konz",2019-03-04,"sw",249.665208333333
"konz",2019-03-05,"nee",0.144489787676595
"konz",2019-03-05,"temp",-11.0034166666667
"konz",2019-03-05,"vpd",0.0932074479598048
"konz",2019-03-05,"sw",246.425416666667
"konz",2019-03-06,"nee",0.0832130075335448
"konz",2019-03-06,"temp",-5.71968125
"konz",2019-03-06,"vpd",0.152639928937275
"konz",2019-03-06,"sw",159.450208333333
"konz",2019-03-07,"nee",0.134467087841206
"konz",2019-03-07,"temp",0.577170833333333
"konz",2019-03-07,"vpd",0.23384375806524
"konz",2019-03-07,"sw",184.051875
"konz",2019-03-08,"nee",0.460476535170299
"konz",2019-03-08,"temp",0.87719375
"konz",2019-03-08,"vpd",0.0788297895291626
"konz",2019-03-08,"sw",62.3389583333333
"konz",2019-03-09,"nee",0.460476535170299
"konz",2019-03-09,"temp",5.2690375
"konz",2019-03-09,"vpd",0.066198324796775
"konz",2019-03-09,"sw",42.643125
"konz",2019-03-10,"nee",0.460476535170299
"konz",2019-03-10,"temp",0.971764583333333
"konz",2019-03-10,"vpd",0.275077671446956
"konz",2019-03-10,"sw",213.192916666667
"konz",2019-03-11,"nee",0.460476535170299
"konz",2019-03-11,"temp",2.43618958333333
"konz",2019-03-11,"vpd",0.319787795206769
"konz",2019-03-11,"sw",243.5225
"konz",2019-03-12,"nee",0.460476535170299
"konz",2019-03-12,"temp",8.33204583333333
"konz",2019-03-12,"vpd",0.194611897079818
"konz",2019-03-12,"sw",63.2652083333333
"konz",2019-03-13,"nee",0.60482358582036
"konz",2019-03-13,"temp",13.1618145833333
"konz",2019-03-13,"vpd",0.251397010801326
"konz",2019-03-13,"sw",154.049375
"konz",2019-03-14,"nee",0.60482358582036
"konz",2019-03-14,"temp",5.01119166666667
"konz",2019-03-14,"vpd",0.202462082085994
"konz",2019-03-14,"sw",39.6835416666667
"konz",2019-03-15,"nee",0.395159450194634
"konz",2019-03-15,"temp",2.73757708333333
"konz",2019-03-15,"vpd",0.35041662296867
"konz",2019-03-15,"sw",261.579583333333
"konz",2019-03-16,"nee",0.560275262599543
"konz",2019-03-16,"temp",6.41606458333333
"konz",2019-03-16,"vpd",0.611861983127778
"konz",2019-03-16,"sw",260.959375
"konz",2019-03-17,"nee",0.449447365479594
"konz",2019-03-17,"temp",5.66082916666667
"konz",2019-03-17,"vpd",0.482091400389926
"konz",2019-03-17,"sw",259.934166666667
"konz",2019-03-18,"nee",3.49151394915624
"konz",2019-03-18,"temp",5.85603333333333
"konz",2019-03-18,"vpd",0.470041139217847
"konz",2019-03-18,"sw",231.315208333333
"konz",2019-03-19,"nee",1.6017576352295
"konz",2019-03-19,"temp",7.18652708333333
"konz",2019-03-19,"vpd",0.412206249711441
"konz",2019-03-19,"sw",69.9377083333333
